symbol,timestamp,trade_count,total_volume,average_trade_size,first_price,last_price,price_change_percent,buy_volume,sell_volume,volume_imbalance,trade_size_std,trade_size_cv,repeated_size_ratio,repeated_price_ratio,trade_rate,buy_sell_alternation,price_volume_divergence
ETHUSDT,2026-07-01T00:10:00+00:00,1746,130.6384,0.07482153493699885,1572.65,1574.54,0.12017931516865625,113.0518,17.5866,0.7307591029896263,0.5045341861929807,6.743168081459544,0.9289805269186713,0.9948453608247423,29.1,0.01833810888252149,69.1208465608512
ETHUSDT,2026-07-01T00:11:00+00:00,1059,148.1157,0.13986373937677055,1574.55,1573.62,-0.05906449461751381,111.8329,36.2828,0.5100748941536919,0.6037290793203568,4.316551824014995,0.8564683663833805,0.9896128423040604,17.65,0.03969754253308128,159.2641935483762
ETHUSDT,2026-07-01T00:12:00+00:00,1142,168.0815,0.14718169877408058,1573.61,1572.79,-0.05210948074808474,85.9636,82.1179,0.022879971918384794,0.607326836775225,4.126374690833357,0.8450087565674256,0.989492119089317,19.033333333333335,0.03067484662576687,204.97743902440615
ETHUSDT,2026-07-01T00:13:00+00:00,1779,124.042,0.069725688589095,1572.78,1574.67,0.12016938160455373,111.8966,12.1454,0.8041727801873559,0.33903367294797376,4.862392610361372,0.9162450815064643,0.9949409780775716,29.65,0.017435320584926885,65.63068783068435
ETHUSDT,2026-07-01T00:14:00+00:00,569,107.0577,0.1881506151142355,1574.67,1574.06,-0.03873827532118649,88.6795,18.3782,0.656667385904984,0.7838636396513124,4.166149758136003,0.8066783831282952,0.9806678383128296,9.483333333333333,0.045774647887323945,175.50442622947156
ETHUSDT,2026-07-01T00:15:00+00:00,1083,76.4503,0.07059122807017544,1574.06,1573.6,-0.02922379070683687,52.6422,23.8081,0.37716137150540946,0.27532625641920516,3.9002899361022676,0.8467220683287165,0.9676823638042474,18.05,0.03789279112754159,166.19630434781294
ETHUSDT,2026-07-01T00:16:00+00:00,347,23.6322,0.06810432276657061,1573.6,1573.44,-0.010167768174876366,17.7212,5.911,0.4997503406369276,0.2683803285667683,3.9407238434283984,0.7723342939481268,0.9855907780979827,5.783333333333333,0.0953757225433526,147.70125000013434
ETHUSDT,2026-07-01T00:17:00+00:00,772,46.6433,0.060418782383419696,1573.44,1572.86,-0.03686190766728662,37.93,8.7133,0.6263857831671429,0.39862155732378124,6.597643010978191,0.8898963730569949,0.9948186528497409,12.866666666666667,0.03372243839169909,80.41948275859926
ETHUSDT,2026-07-01T00:18:00+00:00,511,55.0843,0.10779706457925636,1572.85,1572.59,-0.016530501955049175,19.8434,35.2409,-0.2795261081651215,0.6814113212420649,6.321241899319682,0.837573385518591,1.0,8.516666666666667,0.052941176470588235,211.86269230769972
ETHUSDT,2026-07-01T00:19:00+00:00,766,83.9041,0.10953537859007832,1572.59,1570.51,-0.13226587985424856,13.1427,70.7614,-0.6867209111354511,0.5226281995789026,4.7713186945267205,0.8315926892950392,0.9516971279373369,12.766666666666667,0.05359477124183006,40.33850961538602
ETHUSDT,2026-07-01T00:20:00+00:00,573,45.1631,0.07881867364746946,1570.52,1571.19,0.042661029467951556,26.0771,19.086,0.15479672564549385,0.30903574309022674,3.9208442465353337,0.8132635253054101,0.9685863874345549,9.55,0.05419580419580419,67.40761194029119
ETHUSDT,2026-07-01T00:21:00+00:00,1819,220.8875,0.12143347993402968,1571.2,1569.27,-0.12283604887984112,105.3933,115.4942,-0.045728708052741825,0.5740920555694151,4.727625823465638,0.8499175371083013,0.9906542056074766,30.316666666666666,0.019801980198019802,114.44948186528119
ETHUSDT,2026-07-01T00:22:00+00:00,820,82.3772,0.10046000000000001,1569.18,1569.07,-0.007010030716688163,27.2865,55.0907,-0.3375230039379828,0.7230553101077188,7.197444854745359,0.8682926829268293,0.9902439024390244,13.666666666666666,0.042735042735042736,748.8836363627695
